"Nevěsta ve sněhu";". Hlavně mám radost z našich nových místností . Opravdu";"děkuji";". Tak … a teď k těm nočním událostem :"
"Nevěsta ve sněhu";"tohle není žádný dívčí penzionát . “ „ Ne ,";"děkuji";", “ odpověděl Marthaler , „ Tereza hned přijde ."
"Nevěsta ve sněhu";"„ Děkuji vám , pane hlavní komisaři . Mnohokrát vám";"děkuji";". “ „ Tak , “ řekl Marthaler , už"
"Nevěsta ve sněhu";"je to , co se mi nelíbí . Přesto vám";"děkuji";". I já mám ale ještě poslední otázku , “"
"Meyrovo sklo";"staré sklářské rodině z druhé strany Šumavy . Bože ,";"děkuju";", že mě nenecháš na holičkách , pomyslel si ."
"Meyrovo sklo";"dalo nějakým důvěřivcům prodávat jako nafta . „ Ne ,";"děkuju";". “ Josef se nikdy neptá na to , jaká"
"Meyrovo sklo";"vchodu a červenej od pokoje . “ „ Ještě jednou";"děkuju";". “ „ Zbavte nás toho svýho offroadu , jasný"
"Meyrovo sklo";"pro Meyra . “ „ Jak jsem řekla , moc";"děkuju";", “ prohlásila a sáhla po hadici . Vydal se"
"Meyrovo sklo";". „ Nedáte si ještě ? “ „ Ne ,";"děkuju";". “ „ V tom případě vyrazíme . “ „"
"Meyrovo sklo";"to hodí , já už se načekala dost . A";"děkuju";". “ Otočila se a vydala se do strmého svahu"
"Meyrovo sklo";"to do prázdnin platí . “ „ Děkuju . Opravdu";"děkuju";". “ Viditelně se jí ulevilo . „ Udělala jsem"
"Meyrovo sklo";"ji koupit ? “ Usměje se . „ Ne ,";"děkuju";"za nabídku , ale nehodila by se mi k botám"
"Malá noční žranice";"v pokoji a koukat do zdi . No , takže";"děkuju";"za návštěvu , pane Šedý , já půjdu do pokoje"
"Malá noční žranice";"Dárkem jsem ho zjevně překvapil . Ano , ano ,";"děkuji";". Já se omlouvám , nečekal jsem návštěvu a žádný"
"Malá noční žranice";"prohlásí : No ano , já vím . Ještě jednou";"děkuji";". Není vůbec zač . Jen jsem si říkal ,"
"Malá noční žranice";"Evropě , že ? Pane Moravče , já vám moc";"děkuju";", že jste mi tu pohlednici přinesl , a teď"
"Malá noční žranice";"Sylvě všechno , Michalovi nic . No dobře . Tak";"děkuju";", že jste se stavil , pane Šedý . Myslím"
"Kukuřičný město";"se , že už ho nesundám . „ Vážně moc";"děkuju";", Johnny , “ opakoval jsem . „ Páni ,"
"Kukuřičný město";"medailonem se svatým Kazimierzem a řekl Johnnymu , že mu";"děkuju";", ale že si snad nemyslí , že bude sedět"
"Kukuřičný město";"Arms . „ Děkuju ti , svatej Kazimierzu . A";"děkuju";", Robby . “ Louis , kterej se ve skutečnosti"
"Dívka s devíti parukami";"se na něj . „ Nemůžu a nechci , ale";"děkuju";"ti za tenhle večer . “ Naposled ho líbám ,"
"Dívka s devíti parukami";"vmáčkly dovnitř . „ Šampaňské ? “ „ Ne ,";"děkuji";". Dám si rajčatový džus s citronem . “ Mezi"
"Zásnuby";"v bílých rukavicích na mosazné klice . „ Ne ,";"děkuji";". “ „ PJ už šel do práce , “"
"Zásnuby";"si obličej do dlaní . „ To ti teda vážně";"děkuju";", “ řekla Kate . „ Určitě se objeví ,"
"Zásnuby";"sevřel jí ruku do obou dlaní . „ Mockrát vám";"děkuju";", “ řekl . „ Neumíte si představit , co"
"Zásnuby";"šodó , zatajila Delphine potěšeně dech . „ Mockrát ti";"děkuju";", “ řekla Delphine Marie - Hélène a bylo jí"
"Zásnuby";"pomyslela si , ale odpověděla pouze : „ Fajn ,";"děkuju";". “ I přes svou nervozitu se zasmála . Kdyby"
"Zásnuby";"než zalehnu . Chcete něco ? “ „ Ne ,";"děkuju";", “ odpověděla . „ Asi už půjdu do postele"
"Zásnuby";". “ Kate zakroutila hlavou . „ I tak vám";"děkuju";". Přeju pěkný víkend . “ Když se vrátila na"
"Zásnuby";"Jenna Meulemansová , Maria Masseyová a Andrea Robinsonová . Nakonec";"děkuji";"také svému parťákovi z kanceláře Landonu Sullivanu Johannesenovi , který"
"Vraní dívka";"osobní údaje , chcete je ? “ „ Ano ,";"děkuju";". “ Hurtig si zapsal rodné číslo Martina Thelina a"
"Vraní dívka";", jestli jí může něco nabídnout . „ Ne ,";"děkuju";". Nechci vás zbytečně zdržovat , tak radši hned začneme"
"Vraní dívka";"„ Jsem sama psycholožka a mám potřebné kontakty . Ale";"děkuju";"vám za účast . “ „ Tak dobře ... Zavolám"
"Istanbulské memento";"v životě neviděl . “ „ O tom nepochybuju ,";"děkuju";", mistře . “ „ To je maličkost , pane"
"Istanbulské memento";". Jemně se dotkla mé paže . „ Já ti";"děkuju";", žes mě sem pozval … “ „ Tak pojď"
"Istanbulské memento";"Prý můžete přijet . “ „ Výborně , Ali ,";"děkuju";". “ „ Hmm … Kde jste , šéfe ?"
"Istanbulské memento";", tureckou , málo cukru . K jídlu nic ,";"děkuji";", nemám hlad . “ „ Tak mně také kávu"
"Istanbulské memento";"říct , paní Barkınová … Vyšetřování pokračuje … Moc vám";"děkuji";", opravdu jste nám pomohla … Až se dozvíme něco"
"Istanbulské memento";"na místě , kde zanechali první . „ Moc vám";"děkuji";", paní Barkınová , “ přerušil jsem ředitelčin výklad ."
"Berlínská past";"napřímil . Svou chybu aspoň může napravit . „ Mockrát";"děkuju";", pane Heutelbecku , půjdu dolů a snad bude doma"
"Berlínská past";"po pitvě , do tří dnů . “ „ Mockrát";"děkuju";", pane doktore , “ usmál se Kalterer na lékaře"
"Berlínská past";"„ Tak … jsem tedy nakonec přišel pozdě . Mockrát";"děkuju";"za informaci , paní Sibeliusová . Na shledanou . “"
"Berlínská past";"skoro nepočítal s tím , že to vyjde . Moc";"děkuju";". “ „ Máme dobrou organizaci , “ odvětil Francouz"
"Anonymní katolík";"mluvit , ale vyhodit ho . “ Pochopil jsem ,";"děkuji";". Normálně stavěný muž , odvážný a sebejistý , by"
"Anonymní katolík";"před Vánoci a nosil jí dárek . Pokaždé řekla „";"děkuji";", kmotře , “ a já se vždycky cítil jako"
"Anonymní katolík";". Nemohu si odpustit malou neformální řeč , v které";"děkuji";"tomu , který nás opouští , za to , v"
"Anonymní katolík";"jsem vám vděčný . Za to vám z celého srdce";"děkuji";". “ Zlomí se mi hlas . Nasadím světský úsměv"
"Anonymní katolík";"pár dní od ní dostanu dopis : Můj milý ,";"děkuji";"ti za velmi příjemný oběd . Děkuji ti také za"
"Ostrov v bodě Nemo";"“ „ Jo , ujde to . “ „ Tak";"děkuju";", drahoušku , děkuju … “ Charlotte se vrátí nahoru"
"Ostrov v bodě Nemo";"ujde to . “ „ Tak děkuju , drahoušku ,";"děkuju";"… “ Charlotte se vrátí nahoru . Ještě ani nestačila"
"Ostrov v bodě Nemo";"jít . Než půjdete domů , přidejte trochu topení ,";"děkuji";". “ Louise , která právě zavírala trezor , ztuhla"
"Ostrov v bodě Nemo";"Vyspal jste se dobře ? “ „ Docela dobře ,";"děkuji";". Nějaká šance , že se to zlepší ? “"
"Do tmy";"si čelo , ale moc to nepomáhá . Tiše jí";"děkuju";", ale vím , že tuhle horkost uvnitř hlavy vyřeší"
"Do tmy";"mi důvěřuje a kolo mi na prázdniny půjčí . Zavázaně";"děkuju";"a v duchu si představuju , jak mu na oplátku"
"Smrtná zima";"sestra Lucy . „ Emmeline , Kane , oběma vám";"děkuji";". Teď můžete jít . “ Spěchám si dozadu pro"
"Smrtná zima";"samých krásných věcí a géniovi k tomu ) . Moc";"děkuji";"i Marcu Piquetteovi za jeho trpělivost stran jazykových úprav při"
"Zápisky z bunkru";"na jeho místě bych prostě řekl díky , moc ti";"děkuju";", žes mi zachránil život , a tím by to"
"Zápisky z bunkru";"Pěkně ošklivý , “ zahihňala se . „ To ti";"děkuju";". “ „ A taky pěkně smradlavý , “ dodala"
"Chtělo by to nový jména";", ty mě ale škrtí v podpaží . „ Moc";"děkuju";", “ řeknu tý dámě , která mi podává moje"
"Chtělo by to nový jména";"je to nádhera , a já na to , že";"děkuju";". Pak se zeptá , ze který země jsem ,"
"Když je láska slepá";"jasně , i čokoládu . “ „ Ne , mockrát";"děkuju";", tu nemusíš . Brambůrky budou stačit . A Katie"
"Když je láska slepá";"je to hinduismus ? Aha , tak to ne ,";"děkuji";", dneska ne , zase až zítra . Asi tak"
"Když je láska slepá";"jsem začala studovat . Mám toho až nad hlavu ,";"děkuju";"pěkně . Ale co ty , moje milá ? “"
"Když je láska slepá";"líbá se s tebou . “ „ Tak to pěkně";"děkuju";". Huso jedna pitomá . “ Chechtala se . Jenže"
"Když je láska slepá";", kdyby ses omezil jen na to nejnutnější , předem";"děkuju";". “ Znovu mlčení . Pak řekl váhavě : „"
"Když je láska slepá";"Majken ještě rychle poopravit . „ To vám teda pěkně";"děkuju";", “ smál se Tom . „ To už jsem"
"Kniha vzpomínek";"„ Je to moc hezká kniha , nádherně udělaná ,";"děkuju";", “ říká zdvořile . Všichni tři ji následujeme do"
"Kniha vzpomínek";"plavovlasé sestře . „ Moc ráda vás obě poznávám a";"děkuju";"vám , že se na nás nezlobíte , že jsme"
"Kniha vzpomínek";"je pro mě neutuchajícím zdrojem síly a inspirace . Také";"děkuji";"Lauře Westové a Harriet Moorové z agentury David Higham ,"
"Kniha vzpomínek";"činorodým dětem , které mě nabíjejí energií . A nakonec";"děkuji";"své mámě Dawn , které je tato knížka určena ."
"Rodinná čest";". „ Kafe ? “ „ Už jsem měla ,";"děkuju";". “ V kanceláři bylo přetopeno . Don měl na"
"Rodinná čest";"si ale do konce sezóny nezahraje . „ No ,";"děkuju";"vám , kluci . Hned za ním zajdu . Je"
"Rodinná čest";"Takže sis myslela , že tě udám . Pěkně ti";"děkuju";". Tomu se říká důvěra . “ „ Promiňte ,"
"Rodinná čest";"jak dokázala , na ni křikla : „ Úplně ,";"děkuju";"! “ Konečně – po čtyřech hodinách chůze , jak"
"Rodinná čest";"na policii . Platí ? “ „ Platí . A";"děkuju";"ti . “ Stiskla mu ruku , i když nijak"
"Rodinná čest";". „ Ne – asi ne . Ale stejně vám";"děkuju";". “ Když dorazili k trenérčinu domu u jezera ,"
"Rodinná čest";"„ Nechceš něco k jídlu ? “ „ Ne ,";"děkuju";"vám . Nespolkla bych ani sousto . Váš manžel ..."
"Rodinná čest";"a za to , že nade mnou nezlomili hůl ,";"děkuji";"třem nenahraditelným redaktorům – Jackie Cantorové , Alu Zuckermanovi a"
"Happy end";"konstatovala jen holé faktum . „ Ty jsi taková Zekla";"děkuju";". “ Historka z doby , kdy byly Šušul tři"
"Happy end";"Panenku udrapla a utekla s hlasitým křikem : „ Děkuju";"děkuju";"děkuju ! “ Když jí chtěli hračku sebrat , tiskla"
"Happy end";"udrapla a utekla s hlasitým křikem : „ Děkuju děkuju";"děkuju";"! “ Když jí chtěli hračku sebrat , tiskla ji"
"Happy end";"a s vrcholným zoufalstvím bránila svá práva : „ Zekla";"děkuju";"! “ Poděkovala jsem . Za dar se děkuje ,"
"Happy end";"třech týdnech od minuty , kdy se naučil říct „";"děkuji";"“ a „ prosím “ , už vyprávěl složité příběhy"
"Happy end";"přesně ono , co si přál . „ Ne ,";"děkuji";", nebude třeba . Cítím se dobře . Vynechané sese"
"Samota";"se něco ? “ „ Ne , ne . Mockrát";"děkuji";", “ řekla . „ Mimochodem , mám pocit ,"
"Samota";"chtěla vědět … No nic . Děkuji , stejně vám";"děkuji";". “ „ À vous , madame . “ Cítila"
"Samota";"křup . Ale Bruno skoro ani nestihne zamumlat dobře ,";"děkuju";", protože zrovna v ten okamžik do hotelového baru vchází"
"Samota";"úsměvu mu řekla : „ Ano , docela příjemný ,";"děkuji";". “ No , tak to teda nebude jednoduché ,"
"Samota";"se stmívalo . „ Tak , Jonáši , mockrát ti";"děkuju";"za pomoc . Jsem rád , že jsem tě poznal"
"Samota";"bylo mi potěšením . “ „ Děkuju , sire ,";"děkuju";"za důvěru . Tahle cesta byla největším dobrodružstvím mého života"
"Samota";"„ Díky , sire , “ řekl . „ Já";"děkuju";"tobě , Jonáši . Hodně štěstí . “ „ Hodně"
"Dívka z Ďáblova močálu";"brzy . Základna tady u vás by byla skvělá a";"děkuji";"i za nabídku dobrovolníků , ale ty potřebovat nebudeme ."
"Dívka z Ďáblova močálu";"„ Výslech je snad trochu příliš silné slovo , ale";"děkuji";"za pozvání . “ Adam Blixen - Agerskjold podťal ještě"
"Dívka z Ďáblova močálu";"to s ní , ale řeč neztratila . Velice vám";"děkuji";", a po chvíli ještě : Omlouvám se . Komisař"
"Dívka z Ďáblova močálu";"před Bertou Steenholtovou . Šlehl po Komtese pohledem : Pěkně";"děkuju";", drahoušku , přesně tohle jsem teď potřeboval . Odpověděla"
"Dívka z Ďáblova močálu";"měla úplnou jistotu . To je jistě dobrý nápad ,";"děkuju";". “ „ A pak mě na vás zaujala ještě"
"Anežka";". “ Přitakala jsem mu očima . „ Prozatím vám";"děkuji";", “ dodal Tlusťoch . „ Na shledanou , “"
"Anežka";"uvolněnější , na nějaké to „ prosím “ a „";"děkuji";"“ se nebere takový ohled . Teprve přítomnost ostatních matek"
"Anežka";"“ „ Velmi jsi mě potěšil . “ „ Velice";"děkuji";"za pěkný dárek , “ odříkává Agnes věty , které"
"Anežka";"… “ „ … Markem . “ „ Ano ,";"děkuji";". Ale od té doby nikdo , mám pravdu ?"
"Kůže";". Zvedla obě lejstra do vzduchu . „ Mockrát vám";"děkuju";", “ řekla a opatrně vsunula papíry na dno hromady"
"Tichá holka";". Jak vám to jde ? “ „ Dobře ,";"děkuji";", “ odpověděla jsem . Byla to hezká dívka –"
"Tichá holka";"dveřím . „ Pojď dál , zlatíčko . A tobě";"děkuji";", Wando , že jsi ji přivedla . “ „"
"Tichá holka";"Sundsvall , Östersund . “ „ Dobře , Gwennie ,";"děkuji";"ti . Posadíš se sem , prosím ? “ „"
"Tichá holka";"řekla jsem a položila balíček na stůl . „ Mockrát";"děkuji";". Opravdu se těším , až si ho rozbalím ."
"Tichá holka";". „ Ta je krásná , Billy . Mockrát ti";"děkuji";". “ Billy se usmíval od ucha k uchu ."
"Tichá holka";"vlastní peníze . “ „ No , opravdu ti velice";"děkuji";", Billy . Kočky mám moc ráda , takže mám"
"Tichá holka";"panenka přijít dnes do školy . “ „ Ano ,";"děkuji";"ti , Wando . Dnes jsi přivedla Venus do školy"
"Tichá holka";"užili . Takže na mě . “ „ Tak ti";"děkuji";". “ Natáhla jsem ruku a ukázala na jedno vejce"
"Tichá holka";"“ S povzdechem jsem to vzdala . „ Dobře ,";"děkuji";"ti , že jsi Venus přivedla . Zatím nashledanou ."
"Tichá holka";"to je všechno , co můžu říct , teď sbohem";"děkuju";"ti za ten úděl . Zasmála jsem se , když"
"V Mitfordu je nejlíp";"nějak zorganizovat setkání , společnou večeři . “ „ Mockrát";"děkuju";", otče . “ „ Ale abychom se vrátili k"
"V Mitfordu je nejlíp";"do Múzy , nebo mě zastavte na Hlavní ulici ,";"děkuji";"vám . Cynthie ho poplácala po koleně . „ Náš"
"V Mitfordu je nejlíp";"dobrá , Winnie . Jenom černou jako noc , a";"děkuju";". “ Když vytahoval z obálky na třikrát složený lístek"
"V Mitfordu je nejlíp";". “ „ Ne , díky , Thomasi , a";"děkuju";"mockrát za kafe . Mám všecko , co potřebuju ."
"V Mitfordu je nejlíp";"buďte tak hodná , “ řekl , „ a mockrát";"děkuju";". “ Shirlene kroužila kolem jejich jediného zákazníka . „"
"V Mitfordu je nejlíp";". “ „ To bude mít manželka radost . Mockrát";"děkuju";". “ Dvě stěny v místnosti pokrývaly knihovny . Po"
"V Mitfordu je nejlíp";"úzkosti své . „ Pane uzdravování , Pane milosti ,";"děkuji";"ti za tvého služebníka Timothyho , kterého jsi vychoval ,"
"V Mitfordu je nejlíp";"jsem tak POCTĚNA , že jste mě také zařadili –";"děkuji";"vám ! * V jedenáct třicet měl v pokladně 32"
"V Mitfordu je nejlíp";"spoustu i pro Sammyho . A já vám za to";"děkuju";". “ Nezmohl se na slovo , cítil jen s"
"V Mitfordu je nejlíp";"„ Tak já vás nechám v klidu . A mockrát";"děkuju";"za vaši štědrost vůči nemocnici . Když jsme vás onehdy"
"V Mitfordu je nejlíp";"pro vždy . Omlouvám se – za všechno . A";"děkuju";"vám za vše , co jste udělali . “ „"
"V Mitfordu je nejlíp";"tolik , kvůli čemu bychom měli plakat , tak vám";"děkuju";", že jste nám dal k tomu příležitost . Vaše"
"V Mitfordu je nejlíp";". Přesto měl mírný pocit viny . „ Ještě jednou";"děkuju";"za to , co děláte pro dětskou nemocnici . Zajeďte"
"V Mitfordu je nejlíp";"vás zkrátka obdivuju , otče . “ „ No ,";"děkuji";". Jemináčku . “ „ Prý jste v kostele plakal"
"V Mitfordu je nejlíp";"„ No , nijak zvlášť velkým , Bille , ale";"děkuju";". A děkuju za všechno , co můžete udělat ."
"V Mitfordu je nejlíp";"nijak zvlášť velkým , Bille , ale děkuju . A";"děkuju";"za všechno , co můžete udělat . Tohle bude pro"
"V Mitfordu je nejlíp";"Prosím , “ řekla . „ Nastupte si . A";"děkuji";". “ Posadil se a připadal si jako hlupák ,"
"V Mitfordu je nejlíp";"„ Jako obvykle , “ odpověděl Omer . „ A";"děkuju";", madam . “ „ Není zač , “ řekla"
"V Mitfordu je nejlíp";"pětihvězdičkovém hotelu , “ řekl Dooley . „ Že mockrát";"děkuju";". Už je na tebe Sammy hodnější ? “ „"
"V Mitfordu je nejlíp";"se vám povedlo , Vanito . “ „ Jé ,";"děkuju";". Od vás si té chvály zvlášť vážím . “"
"V Mitfordu je nejlíp";"To bylo roztomilý . “ „ Tak , Shirlene ,";"děkuju";"vám , že jste mi dovolila , abych ten poukaz"
"V Mitfordu je nejlíp";"totiž rozhodl , jak s ním naložím , a mockrát";"děkuju";", bylo to od vás šlechetné . “ „ Škoda"
"V Mitfordu je nejlíp";"ho Pánbůh stvořil ? Mně moje přirozená barva stačí ,";"děkuju";"mockrát . Je telefon pořád vyvěšený ? “ „ Ano"
"V Mitfordu je nejlíp";", hlavu skloněnou proti vířivé chumelenici . „ Děkuji ,";"děkuji";", děkuji , děkuji … “ šeptal do houstnoucího soumraku"
"V Mitfordu je nejlíp";"skloněnou proti vířivé chumelenici . „ Děkuji , děkuji ,";"děkuji";", děkuji … “ šeptal do houstnoucího soumraku . Jeho"
"V Mitfordu je nejlíp";"vířivé chumelenici . „ Děkuji , děkuji , děkuji ,";"děkuji";"… “ šeptal do houstnoucího soumraku . Jeho dech se"
"Okamžik všeho";"Dobrý den , Henry , tady Catherine . Catherine ,";"děkuji";", že píšete . Jsem čím dál tím zvědavější ."
"Okamžik všeho";"ostatní . Co se , sakra , stalo mezi „";"děkuji";", že píšete “ a „ aby ses pro mě"
"Okamžik všeho";". Pozvu ji na jídlo někam poblíž antikvariátu . A";"děkuju";"ti za půjčku . “ „ Je to dárek ,"
"Okamžik všeho";"kterými si mě při psaní románu dobíral . Willu Schuurovi";"děkuji";"za to , že mi připomněl , jaké to je"
"Dívka v pavoučí síti";"mumlal Frans a pak nerozhodně dodal : „ Sbohem a";"děkuji";". “ „ Ano , jistě , samozřejmě . Doufám"
"Dívka v pavoučí síti";"taky … “ „ Ano ? “ „ Moc vám";"děkuju";". “ Jan Bublanski ukončil hovor , vyšel ze své"
"Dívka v pavoučí síti";"„ Moc mě těší , Andreji , a ještě jednou";"děkuju";". “ „ Já děkuju vám . “ „ A"
"Dívka v pavoučí síti";"Andreji , a ještě jednou děkuju . “ „ Já";"děkuju";"vám . “ „ A za co ? “ „"
"Dívka v pavoučí síti";"Altrov Bergové a Catherine Mörkové z Nordsteds Agency . Také";"děkuji";"Menachemu Hararimu . Dále děkuji bezpečnostnímu expertu ze společnosti Kaspersky"
"Dívka v pavoučí síti";"z Nordsteds Agency . Také děkuji Menachemu Hararimu . Dále";"děkuji";"bezpečnostnímu expertu ze společnosti Kaspersky Lab Davidu Jacobymu , profesoru"
"Proroci z fjordu Věčnosti";"džbánek piva . Porci sleďů , pane ? Ne ,";"děkuji";". Dnes večer ne . Rozhlédne se kolem sebe ,"
"Proroci z fjordu Věčnosti";"? Třeba deku ? Všechno je v pořádku , mnohokrát";"děkuji";". Mám s sebou vlastní přikrývky . A na rozdíl"
"Proroci z fjordu Věčnosti";", kapitáne , za všechno poděkoval , říká vzrušeně ,";"děkuji";"za všechno , ach ano , za všechno . Kapitán"
"Proroci z fjordu Věčnosti";"zcela vyprázdnil . Takový trest si určitě zasloužím . Mnohokrát";"děkuji";", pane . Ale muž v mém postavení nemůže vždy"
"Proroci z fjordu Věčnosti";"Marie . Jste starý muž . Nechci vás . Ale";"děkuji";". Navíc jsem zasnoubená . A jak se ten šťastný"
"Proroci z fjordu Věčnosti";"Můžete nám prokázat čest a oddat nás . Ach ,";"děkuji";", děkuji . Jsem vážně dojat . A nezapomněla jsi"
"Proroci z fjordu Věčnosti";"prokázat čest a oddat nás . Ach , děkuji ,";"děkuji";". Jsem vážně dojat . A nezapomněla jsi na tenhle"
"Proroci z fjordu Věčnosti";"zeptá se madam Kragstedtová zdvořile katechety . Raději vody ,";"děkuji";", odpoví Bertel . Cítí , jak se mu horko"
"Proroci z fjordu Věčnosti";"mým přítelem , pane Falcku , Mortene . Děkuji ,";"děkuji";". Morten se nakloní a políbí ji na tvář ."
"Proroci z fjordu Věčnosti";"na stěnu mezi obrazy s námořními motivy . Tak pěkně";"děkuji";", řekne bednář po obřadu a stiskne Mortenovi ruku ."
"Proroci z fjordu Věčnosti";"Mám ? Ne ! Ano ? Oznam obchodníkovi , že";"děkuji";"za pozvání , řekne . A samozřejmě rád přijdu ."
"Proroci z fjordu Věčnosti";". Náhodně vybere knihu a otevře ji . Ne ,";"děkuji";", řekne chlapec hlasitě a zřetelně . Bertel ho uchopí"
"Proroci z fjordu Věčnosti";". Máte pravdu . Dám na vás , zatím vám";"děkuji";". MM : Jste dobrý člověk , Mortene Falcku ."
"Proroci z fjordu Věčnosti";"oázou věřících křesťanů uprostřed divokého grónského kontinentu . Každý den";"děkuji";"Bohu , že mne sem přivedl . Včera jsem vyléčil"
"Proroci z fjordu Věčnosti";"s námi , jsme nikdy získat nemohli ! Opět mu";"děkuji";", že mě uznal za hodného stát se součástí toho"
"Proroci z fjordu Věčnosti";"moři má dost . Už žádné plavby , ne ,";"děkuji";", žádné suchary a krupice a zápach mužů a jejich"
"Kvazikrystaly";"boty — jak se jmenujete ? — , Moni ,";"děkuji";", tak tedy , Moni , zvolila jste správnou obuv"
"Kvazikrystaly";"v Kreuzbergu . Díky , Edith , díky Jacquesi ,";"děkuji";"vám za to , že moje Baby a já zase"
"Kvazikrystaly";"budou čistější než Baby a budou neustále říkat prosím a";"děkuji";". Nebo jak po sobě Xana s Morem budou vrhat"
"Kvazikrystaly";"řidiče autobusu a německy se s ním rozloučil . Mnohokrát";"děkuji";"a na shledanou . Nebylo to těžké , ale lidé"
"Kvazikrystaly";"z toho jí neřekl . Řekl jen : Ne ,";"děkuji";", půjdu domů . Když byli zase venku na denním"
"Kvazikrystaly";"pokoje . Děkuji , řekl , když váhavě vešla ,";"děkuji";", vtáhl ji dál do pokoje a zamkl dveře ."
"Kvazikrystaly";"? Je s ním vše v pořádku ? Ano ,";"děkuji";". Sklonil se k ní , zlehka přitiskl obličej k"
"Kvazikrystaly";"zeptal se táta . O tom nepochybuj , drahý ,";"děkuji";", odpověděla Xana . A táta jí dolil . 9"
"Kvazikrystaly";"To jste řekla vy ! Velice spokojená a šťastná ,";"děkuji";"za optání , pane obchodní rado , řekla Xana ,"
"Kvazikrystaly";"bude mít každá z nich jen polovinu práce . Mnohokrát";"děkuji";"a posílám pusu , zakončila Xana . Sally odpověděla :"
"Kvazikrystaly";"to proběhnout lépe , ozval se konečně Mor . Ale";"děkuji";"za zavolání . Jestli je na tom tak zle ,"
"Žena z horního patra";"to být kompliment . “ „ Tak v tom případě";"děkuju";". “ Vždycky v tom , co lidi říkají ,"
"Žena z horního patra";"mi čaj . „ Mléko ? “ „ Ne ,";"děkuju";". “ Chvilku jsem přemýšlela . „ A ona teda"
"Žena z horního patra";"“ řekl rozpačitě . „ Díky . “ „ Já";"děkuju";". “ Pozvedla jsem hrníček k přípitku a napila se"
"Žena z horního patra";"vám stojí vždycky po boku ? Nikdo , kurva ,";"děkuju";"za optání . Já chodím všude sama . Ukázalo se"
"Žena z horního patra";"Joachima Nettelbecka a Luky Giulianiho . Za nasměrování do Berlína";"děkuji";"Stephenu Greenblattovi a Ramie Targoffové ; dále Diale Ezzedinové a"
"Bezbarvý Cukuru Tazaki a jeho léta putování";"mě týče , ráda si něco takového odpustím , pěkně";"děkuju";", ovšem pro podnikatele je možná něco podobného výhra ."
"Bezbarvý Cukuru Tazaki a jeho léta putování";"zelený čaj ? “ „ Dal bych si kávu ,";"děkuji";", “ řekl Cukuru . Přinesla mu ji , zatímco"
"Bezbarvý Cukuru Tazaki a jeho léta putování";"pozdravuju . Vyřídím a mockrát vám za všechno ještě jednou";"děkuju";", řekl Cukuru . Když přišel večer , v restauraci"
"Vražedné struny";"ze které odkapává mazlavá hnědá tekutina . „ Ne ,";"děkuji";". “ „ Pivo ? “ „ Ne , děkuji"
"Vražedné struny";"děkuji . “ „ Pivo ? “ „ Ne ,";"děkuji";". “ Mary se zmateně podívala na McGraye , ale"
"Vražedné struny";"dosud zrudlou . „ Musím se teď vzdálit , ale";"děkuji";", že jste snášel mé tlachání . “ „ Naopak"
"Oheň lásky";"Bůh . O tom byl hluboce přesvědčen . A já";"děkuji";"Bohu , že jsem tuto cestu vykonal , protože naše"
"Výš než v sedmém nebi";"objeví Karel . „ Bratře , “ řekne , „";"děkuji";"ti za všechnu tvou pomoc . Za chvíli budu muset"
"Výš než v sedmém nebi";"dobrý . „ Moc mi chutnaly , ale ne ,";"děkuji";". A ještě jednou bych ti chtěl poděkovat za všechnu"
"Výš než v sedmém nebi";"chci své příští sezení zrušit a že jí za všechno";"děkuju";". Hodím jí ho do schránky . Odjíždím na kole"
"Výš než v sedmém nebi";"kolem . „ Ne , to je v pořádku ,";"děkuji";". “ Přátelskost přichází vždy z nečekaných stran . Myslím"
"Z lásky k vám";"a válení na slunci . Už se nemůžu dočkat ,";"děkuju";"za optání , pane Burnsi . “ „ Barnes ."
"Z lásky k vám";", že tohle je vaše . “ „ Dě …";"děkuju";", ano , je . “ „ Nezískal ten autor"
"Z lásky k vám";"kamarádům . „ Děkuju , Guido . Strašně moc ti";"děkuju";", “ zašeptala tichounce . Od doby , kdy Kate"
"Z lásky k vám";"slzy , které jí užuž hrozily vyhrknout . „ Mockrát";"děkuju";"! To je pro mě ? “ Holčička nepatrně přikývla"
"Z lásky k vám";"vyzvednout . Zavolám vám , jakmile se zabydlí , mockrát";"děkuju";". “ Přejela prsty po tlustém spisu , který měla"
"Z lásky k vám";"už jsi stará ! “ „ Tak to ti pěkně";"děkuju";"! Ty mě tady máš povzbuzovat ! “ „ Vážně"
"Z lásky k vám";"vodopád . „ Ne , nemůžu tady zůstat , ale";"děkuju";"za nabídku . Lydie se má skvěle , díky ."
"Z lásky k vám";"? “ zašeptala dozorkyně . „ Je to lepší ,";"děkuju";". “ Kate se usmála na temnou postavu . Zakoktávala"
"Z lásky k vám";"dámě , která se tolik trápila . „ Moc vám";"děkuju";"! Jsem vám tak vděčná , “ usmála se Kate"
"Z lásky k vám";"vzít dobrý příběh a udělat z něj skvělý . Obzvlášť";"děkuji";"Lauře , která nemá strach navrhovat odvážné , zásadní změny"
"Z lásky k vám";"v zámku . Nejste v tom samy . A konečně";"děkuji";"Simeonovi , který je pravým opakem Marka Brookera , má"
"Mezi vilami";"trochu se uvolnili . „ Paní Boylová , moc vám";"děkuji";"za vaše vřelé přijetí v Dublinu ! “ řekl Shortall"
